,ZCTA5CE10,INTPTLAT10,INTPTLON10
730,02576,+41.7722213,-070.7629481
731,02584,+41.2588450,-070.0073327
732,02601,+41.6560375,-070.2967640
733,02630,+41.7067558,-070.3124888
734,02631,+41.7475128,-070.0662227
735,02632,+41.6590971,-070.3468771
736,02633,+41.6893425,-069.9723820
737,02635,+41.6240537,-070.4393967
738,02637,+41.7057259,-070.2709278
739,02638,+41.7302454,-070.1973919
740,02639,+41.6680669,-070.1369791
741,02641,+41.7512456,-070.1534717
742,02642,+41.8413310,-069.9774364
743,02643,+41.7979411,-069.9373266
744,02644,+41.6834882,-070.5107856
745,02645,+41.7110833,-070.0576107
746,02646,+41.6705961,-070.0714493
747,02647,+41.6301267,-070.3101436
748,02648,+41.6709463,-070.4153701
749,02649,+41.6168006,-070.4900969
750,02650,+41.7019470,-069.9614533
751,75161,+32.7384708,-096.1691657
752,75163,+32.1667769,-096.1185313
753,75164,+33.0659705,-096.3087370
754,70503,+30.1724872,-092.0602247
755,80487,+40.5409151,-106.8505759
756,80488,+40.4487032,-106.8181839
757,80497,+39.6707547,-106.0000688
758,70506,+30.1954830,-092.0813268
759,80498,+39.7466315,-106.2705296
760,75165,+32.3733515,-096.7870853
761,70507,+30.2783240,-092.0280375
762,75166,+33.0130469,-096.4538868
763,75167,+32.3608294,-096.9155228
764,80501,+40.1648369,-105.1031785
765,70508,+30.1552385,-092.0282253
766,75169,+32.7032691,-095.9946662
767,80503,+40.1690141,-105.2103757
768,75172,+32.6051769,-096.6743172
769,75173,+33.0617371,-096.3958247
770,70510,+29.8946123,-092.1931730
771,75180,+32.7166057,-096.6200870
772,70512,+30.4157287,-091.9204968
773,70513,+29.8999687,-091.9032510
774,75181,+32.7238926,-096.5558037
775,42055,+37.0752223,-088.1740493
776,42056,+37.1072751,-088.9867461
777,42058,+37.0583371,-088.4657068
778,42060,+36.9658541,-088.8281298
779,42061,+36.8828383,-088.7663655
780,42064,+37.3571384,-088.0895147
781,48601,+43.4059471,-083.8939978
782,42066,+36.7325322,-088.6398816
783,42069,+36.9187907,-088.7564930
784,48602,+43.4200263,-083.9744724
785,27305,+36.5270825,-079.2341337
786,27306,+35.2252290,-079.9801863
787,27310,+36.1740720,-079.9922326
788,27311,+36.4796508,-079.4725635
789,27312,+35.7564045,-079.2097895
790,27313,+35.9314476,-079.7580501
791,27314,+36.3103602,-079.1962496
792,27315,+36.5101755,-079.4035026
793,27316,+35.6970133,-079.6257928
794,27317,+35.8407367,-079.8024987
795,27320,+36.3416434,-079.6575265
796,27325,+35.4630868,-079.5840912
797,27326,+36.4641162,-079.5568450
798,27330,+35.5142713,-079.1954530
799,27332,+35.3847044,-079.1372155
800,27340,+35.9458726,-079.3171670
801,27341,+35.5237589,-079.6959088
802,27343,+36.5037281,-079.0914776
803,27344,+35.7222650,-079.4336896
804,27349,+35.9013125,-079.4160620
805,27350,+35.8082528,-079.8882126
806,27355,+35.7949664,-079.5740072
807,27356,+35.4368650,-079.8042722
808,27357,+36.2665997,-079.9706249
809,27358,+36.2282320,-079.8800606
810,27360,+35.8605804,-080.0992879
811,27370,+35.8092977,-079.9779798
812,27371,+35.4068545,-079.9681443
813,27376,+35.2391657,-079.5350596
814,27377,+36.0423878,-079.6098633
815,27379,+36.3740995,-079.3345125
816,27401,+36.0691444,-079.7651561
817,27403,+36.0659733,-079.8243831
818,27405,+36.1153786,-079.7346414
819,27406,+36.0004569,-079.7639417
820,43569,+41.3497669,-083.7894259
821,43570,+41.5881044,-084.4412167
822,43571,+41.5133884,-083.8227407
823,43604,+41.6515257,-083.5409540
824,43605,+41.6480257,-083.5068635
825,43606,+41.6731356,-083.6114138
826,43607,+41.6486340,-083.6041323
827,41274,+37.8641597,-082.8107046
828,41301,+37.7287020,-083.4923175
829,41311,+37.5832201,-083.7107106
830,41314,+37.4255812,-083.6402073
831,41317,+37.4456753,-083.1531931
832,41332,+37.8007491,-083.3892236
833,41339,+37.5161928,-083.2691145
834,41348,+37.4093845,-083.3010265
835,41352,+37.8229315,-083.3302902
836,41360,+37.8013881,-083.6146108
837,41365,+37.7067840,-083.6288725
838,41366,+37.5950314,-083.2177795
839,41367,+37.4150130,-083.2278166
840,41385,+37.6637975,-083.3147697
841,73165,+35.3554351,-097.3652150
842,72002,+34.6607945,-092.5275121
843,73169,+35.3827701,-097.6426010
844,72003,+34.3825286,-091.3902612
845,84405,+41.1567963,-111.9657986
846,73170,+35.3255738,-097.5524646
847,73173,+35.3408054,-097.6274914
848,73179,+35.4283911,-097.6408428
849,72004,+34.2827855,-091.7793099
850,72005,+35.5371888,-091.0704270
851,84414,+41.3219643,-111.9761331
852,72006,+35.2438730,-091.3595830
853,72007,+35.0019031,-091.9831768
854,84501,+39.5464273,-110.7575935
855,72010,+35.3201947,-091.5376181
856,84511,+37.5858447,-109.4077997
857,72011,+34.5006233,-092.4658852
858,84512,+37.0941073,-109.6181816
859,72012,+35.0948072,-091.9075928
860,84513,+39.2376742,-111.0144726
861,73401,+34.2032886,-097.1155201
862,73425,+34.4551040,-097.5584167
863,84515,+38.9748242,-109.1304186
864,84516,+39.1429867,-111.0688446
865,72013,+35.4553443,-092.3684721
866,94542,+37.6598876,-122.0371583
867,94544,+37.6338224,-122.0572023
868,94545,+37.6059048,-122.1268730
869,94546,+37.7172764,-122.0819576
870,94547,+38.0100946,-122.2622197
871,94548,+37.9742947,-121.6514409
872,94549,+37.8970087,-122.1142919
873,94550,+37.5199829,-121.5755948
874,94551,+37.7504663,-121.7492022
875,94552,+37.7227186,-122.0215561
876,94553,+37.9938795,-122.1364315
877,94555,+37.5482046,-122.0986773
878,94556,+37.8406524,-122.1149129
879,94558,+38.4419862,-122.2383296
880,94559,+38.2301684,-122.3098787
881,94560,+37.5045144,-122.0329158
882,94561,+37.9932319,-121.6908171
883,94563,+37.8799199,-122.1845716
884,94564,+37.9940382,-122.2825889
885,94565,+38.0145762,-121.9062550
886,94566,+37.6483729,-121.8499637
887,94567,+38.7069060,-122.3939967
888,94568,+37.7152461,-121.9146907
889,94569,+38.0442583,-122.1987648
890,94571,+38.1488625,-121.7376689
891,94572,+38.0327933,-122.2522107
892,42566,+37.2785316,-084.7831719
893,48837,+42.7470097,-084.7710327
894,39601,+31.5632944,-090.4710824
895,42567,+37.2659355,-084.6046956
896,39629,+31.4366371,-090.4568498
897,48838,+43.1833574,-085.2566668
898,39630,+31.4593058,-090.8453502
899,42602,+36.7331125,-085.1148850
900,42603,+36.7822368,-085.0290259
901,48840,+42.7631383,-084.3793607
902,39631,+31.0672084,-091.1340064
903,48841,+43.1122038,-084.2393145
904,42629,+36.9126484,-085.1380687
905,42631,+36.7403929,-084.4809886
906,39633,+31.3064410,-091.1806465
907,39635,+31.1914278,-090.4634250
908,48842,+42.6335217,-084.5380755
909,39638,+31.2250044,-090.9959239
910,39641,+31.3551992,-090.1748570
911,39643,+31.2465494,-090.0142583
912,42633,+36.8020113,-084.8304404
913,48843,+42.5755792,-083.9233806
914,42634,+36.8733693,-084.4426756
915,48845,+43.1024411,-084.8458972
916,42635,+36.6800863,-084.3965795
917,42638,+36.6746019,-084.4704772
918,39645,+31.1487846,-090.7988909
919,39647,+31.5259751,-090.7227002
920,42642,+37.0586814,-085.0351508
921,48846,+42.9861252,-085.0578866
922,95968,+39.4352104,-121.5519253
923,95969,+39.7047949,-121.6606274
924,95970,+39.3984236,-122.0609463
925,95971,+39.9400632,-120.8913274
926,95973,+39.8916299,-121.8419314
927,95974,+39.4802215,-121.8384537
928,95975,+39.2243531,-121.1515933
929,95977,+39.1765945,-121.2916922
930,95978,+39.8755990,-121.5363149
931,95979,+39.3020351,-122.5111599
932,95981,+39.5517118,-121.1318857
933,95982,+39.1727264,-121.8058194
934,95983,+40.0778816,-120.7072874
935,95984,+40.0409550,-121.1226520
936,95986,+39.3425474,-120.7708760
937,95987,+39.1051265,-122.2830028
938,95988,+39.4916540,-122.2620799
939,95991,+38.9941237,-121.5945729
940,95993,+39.0824967,-121.6801142
941,96001,+40.6017778,-122.4549732
942,96002,+40.5278343,-122.3187489
943,96003,+40.7519368,-122.2306778
944,96006,+41.1335320,-120.8425657
945,96007,+40.4580291,-122.2778303
946,96008,+40.7048693,-122.1200377
947,96009,+41.0560401,-121.0208017
948,96010,+40.9137804,-123.3074208
949,96011,+41.0512160,-121.9844918
950,96013,+40.9736566,-121.6923992
951,96014,+41.3266464,-122.7736539
952,96015,+41.4872777,-120.9124157
953,96016,+40.8942081,-121.5088345
954,96017,+41.0768752,-122.2536520
955,96019,+40.6765637,-122.3809091
956,96020,+40.3979198,-121.2983845
957,96021,+39.9234789,-122.2704539
958,43788,+39.8055256,-081.3339479
959,23093,+38.0041674,-078.0400574
960,23102,+37.7081193,-077.8286536
961,49953,+46.8038042,-089.3718489
962,49955,+47.0065747,-088.6946119
963,23103,+37.6480344,-077.7236401
964,43793,+39.7451491,-081.0961020
965,23106,+37.7161066,-077.2015109
966,23108,+37.6447410,-076.7346140
967,49958,+46.8283870,-088.6684314
968,43802,+40.0911612,-081.8520568
969,49959,+46.4706456,-089.9983522
970,49960,+46.7118530,-089.2583712
971,23109,+37.4327170,-076.3325059
972,49961,+46.5293903,-088.7315544
973,23110,+37.5828205,-076.7711082
974,43804,+40.4507918,-081.7409623
975,43805,+40.3933593,-081.9730748
976,43811,+40.1798599,-081.9208519
977,49962,+46.8392811,-088.1311126
978,49963,+47.0414665,-088.6891318
979,49965,+46.9550965,-088.8595434
980,23111,+37.6135508,-077.2430187
981,49967,+46.5065083,-088.9663616
982,43812,+40.2638395,-081.8809148
983,49968,+46.4902984,-089.8874209
984,37723,+35.9704304,-084.8136556
985,37724,+36.5485350,-083.7102569
986,33825,+27.6202523,-081.4588263
987,33827,+27.8158905,-081.5086468
988,37725,+35.9960369,-083.3990841
989,37726,+36.2041822,-084.8304731
990,37727,+35.8851005,-083.0229890
991,37729,+36.5166630,-084.0344705
992,37730,+36.5473351,-083.9755460
993,37731,+36.5486671,-083.0090627
994,37732,+36.3270388,-084.6063644
995,37733,+36.3540756,-084.7112316
996,33830,+27.8734301,-081.8126593
997,37737,+35.7614157,-084.1201732
998,33834,+27.6202621,-082.0013641
999,37738,+35.6702265,-083.4749179
1000,33837,+28.1947722,-081.5875102
1001,37742,+35.6758443,-084.1792456
1002,33838,+28.0194418,-081.6140475
1003,33839,+27.9768284,-081.7504979
1004,33841,+27.7411458,-081.7546022
1005,37743,+36.0683269,-082.8556967
1006,33843,+27.7207679,-081.5329997
1007,37745,+36.2780357,-082.8205866
1008,33844,+28.0895784,-081.5893832
1009,33847,+27.8028505,-081.8220589
1010,33848,+28.2835731,-081.5063822
1011,33849,+28.2260676,-082.0688859
1012,33850,+28.1216045,-081.7325575
1013,02651,+41.8750466,-070.0034376
1014,02652,+42.0495342,-070.0949865
1015,02653,+41.7691250,-069.9735799
1016,02655,+41.6279841,-070.3920127
1017,02657,+42.0598291,-070.2004073
1018,02659,+41.6814735,-070.0235287
1019,02660,+41.7076993,-070.1585598
1020,02663,+41.8944436,-070.0121798
1021,02664,+41.6747273,-070.1956478
1022,02666,+41.9907801,-070.0457140
1023,02667,+41.9219965,-070.0233560
1024,02668,+41.7162077,-070.3630968
1025,02669,+41.6666805,-069.9896939
1026,02670,+41.6601031,-070.1706808
1027,02671,+41.6751532,-070.1097670
1028,02672,+41.6357000,-070.3136344
1029,02673,+41.6556371,-070.2472397
1030,02675,+41.7039498,-070.2315520
1031,02702,+41.7851128,-071.0590468
1032,70514,+29.8497824,-091.5469360
1033,75182,+32.8005250,-096.5475766
1034,70515,+30.4524669,-092.5777432
1035,80504,+40.1633880,-105.0300870
1036,70516,+30.3709022,-092.3035771
1037,80510,+40.2124996,-105.6066003
1038,80511,+40.3401096,-105.5722232
1039,75189,+32.9420498,-096.3116685
1040,80512,+40.6311566,-105.5740429
1041,75845,+31.0876025,-095.0769845
1042,75846,+31.3288528,-096.1523692
1043,75847,+31.3562092,-095.1528979
1044,75848,+31.7652382,-096.3299275
1045,75849,+31.4174105,-095.4816473
1046,75850,+31.1356766,-095.9350452
1047,75851,+31.0923667,-095.4999370
1048,75852,+30.9595209,-095.7155094
1049,75853,+31.9468732,-095.8144668
1050,75855,+31.5573312,-095.8636410
1051,75856,+31.1888984,-095.2557389
1052,75858,+31.3907739,-095.1266538
1053,75859,+31.8930761,-096.2369037
1054,75860,+31.6113501,-096.2380512
1055,75861,+31.8515788,-095.8884586
1056,75862,+30.9647278,-095.3258947
1057,75901,+31.3016749,-094.6414081
1058,48603,+43.4587859,-084.0294709
1059,48604,+43.4997638,-083.9690838
1060,48607,+43.4324123,-083.9338278
1061,42071,+36.6245848,-088.2849065
1062,42076,+36.5714555,-088.1069506
1063,48609,+43.3896170,-084.0831697
1064,42078,+37.2778252,-088.2867975
1065,42079,+36.5677525,-088.5888194
1066,48610,+44.1416912,-084.1921914
1067,42081,+37.2266782,-088.4166336
1068,42082,+36.9198580,-088.5004229
1069,48611,+43.6341483,-084.0972062
1070,42083,+37.1617854,-088.2883325
1071,42084,+37.4346632,-088.2456619
1072,42085,+36.5695960,-088.8009659
1073,42086,+37.0885474,-088.7718350
1074,42087,+36.9730927,-088.9948385
1075,48612,+43.8830237,-084.4394336
1076,48613,+43.9627848,-084.1780165
1077,48614,+43.2509912,-084.2980419
1078,42088,+36.6212223,-088.7476970
1079,48615,+43.4298103,-084.4748055
1080,48616,+43.1910740,-084.1134605
1081,48617,+43.8513075,-084.7172971
1082,48618,+43.7367787,-084.5567067
1083,27407,+36.0085987,-079.8781604
1084,27408,+36.1036674,-079.8137118
1085,27409,+36.1037293,-079.9398298
1086,27410,+36.1175232,-079.8942388
1087,27455,+36.1874262,-079.8174405
1088,27501,+35.4849414,-078.6845701
1089,27502,+35.7195923,-078.9195460
1090,31820,+32.5794135,-084.8246823
1091,27503,+36.1529484,-078.8844851
1092,31821,+32.1161281,-084.9634488
1093,27504,+35.4003172,-078.5182711
1094,31822,+32.8649788,-084.9103475
1095,31823,+32.8106406,-084.8225873
1096,27505,+35.4234748,-079.0010289
1097,31824,+32.0511965,-084.5190890
1098,27507,+36.5135422,-078.5694937
1099,27508,+35.9568736,-078.2481439
1100,27509,+36.1136832,-078.7817142
1101,31825,+32.1161954,-084.6708998
1102,27510,+35.9157825,-079.0826045
1103,31826,+32.7929631,-084.7032864
1104,31827,+32.6867180,-084.5218162
1105,31829,+32.5626983,-084.7316108
1106,27511,+35.7639500,-078.7865760
1107,31830,+32.9007077,-084.7290628
1108,31831,+32.6855730,-084.7068368
1109,31832,+31.9581689,-084.6148962
1110,27513,+35.8019804,-078.8025735
1111,27514,+35.9667560,-079.0521355
1112,31833,+32.8428999,-085.0918453
1113,31836,+32.7964018,-084.5350901
1114,27516,+35.9061971,-079.1548546
1115,31901,+32.4653127,-084.9802849
1116,41390,+37.4100745,-083.3807318
1117,41397,+37.6890483,-083.6733560
1118,41408,+37.7720418,-083.2759956
1119,41421,+37.9898329,-083.1978346
1120,41425,+37.8890453,-083.3899280
1121,41464,+37.6584095,-082.9528538
1122,41465,+37.7062235,-083.0953037
1123,41472,+37.9440088,-083.2473309
1124,41501,+37.5143552,-082.5089008
1125,41503,+37.6643456,-082.2874667
1126,41512,+37.2537458,-082.4761133
1127,41513,+37.3439239,-082.3441450
1128,41514,+37.6689103,-082.3185288
1129,41517,+37.1953994,-082.5786380
1130,41519,+37.5840406,-082.3215663
1131,41522,+37.2971896,-082.3893833
1132,41524,+37.4179626,-082.2310608
1133,41526,+37.4333353,-082.5107663
1134,41527,+37.6320916,-082.2890078
1135,41528,+37.5489826,-082.1399049
1136,41531,+37.5928058,-082.2327561
1137,72014,+35.4326028,-091.1113028
1138,73430,+33.8983231,-097.3613824
1139,84518,+39.3888727,-110.8768859
1140,73432,+34.2512426,-096.4138778
1141,84520,+39.5330251,-110.4294497
1142,84521,+39.4170333,-110.7624456
1143,84522,+38.9239742,-111.2109527
1144,73433,+34.6281698,-097.4067149
1145,84523,+39.0936750,-111.1979846
1146,73434,+34.6184345,-097.5789385
1147,73437,+34.3679435,-097.4123762
1148,73438,+34.2815585,-097.5032111
1149,84525,+39.2781861,-110.3456056
1150,72015,+34.4858989,-092.5850992
1151,72016,+34.9708228,-092.6328824
1152,72017,+34.9002494,-091.4164320
1153,84526,+39.7461446,-110.9407507
1154,73439,+33.9379011,-096.7441127
1155,73440,+33.9447016,-096.8967444
1156,73441,+33.9044705,-097.4305742
1157,84528,+39.4023231,-111.0757827
1158,73442,+34.3270130,-097.6645932
1159,84529,+39.6794462,-110.8207508
1160,73443,+34.1619563,-097.2977271
1161,73444,+34.4750953,-097.3613659
1162,84530,+38.2798358,-109.1431116
1163,72019,+34.6380302,-092.6852640
1164,94573,+38.4588640,-122.4288313
1165,94574,+38.5277050,-122.4371220
1166,94575,+37.8409608,-122.1095020
1167,94576,+38.5494222,-122.4763820
1168,94577,+37.7132752,-122.1673495
1169,94578,+37.7064335,-122.1253020
1170,94579,+37.6864992,-122.1572269
1171,94580,+37.6757312,-122.1330170
1172,94582,+37.7627378,-121.9160892
1173,94583,+37.7555045,-121.9730087
1174,94585,+38.1924985,-121.9275294
1175,94586,+37.5740193,-121.8538333
1176,94587,+37.6031553,-122.0186388
1177,94588,+37.8405379,-121.8952373
1178,94589,+38.1661976,-122.2362889
1179,94590,+38.1032342,-122.2490960
1180,94591,+38.1228693,-122.1968632
1181,94592,+38.0927771,-122.2781074
1182,94595,+37.8719543,-122.0693810
1183,94596,+37.8890984,-122.0375531
1184,94597,+37.9181960,-122.0716676
1185,94598,+37.8999355,-121.9992436
1186,94599,+38.4114272,-122.3605022
1187,94601,+37.7755447,-122.2187049
1188,42647,+36.6812529,-084.6273372
1189,42649,+36.6197823,-084.4308819
1190,48847,+43.2732323,-084.5755794
1191,42653,+36.7819137,-084.4549568
1192,48848,+42.8876960,-084.3537028
1193,39648,+31.1893777,-090.3842171
1194,48849,+42.8063129,-085.1245359
1195,48850,+43.4352724,-085.2460607
1196,39652,+31.1136591,-090.4753964
1197,48851,+42.9510555,-084.9363999
1198,48852,+43.3516899,-085.0460717
1199,48853,+43.1001222,-084.6856211
1200,42701,+37.7036859,-085.8371108
1201,42712,+37.5784120,-086.3164490
1202,39653,+31.4818232,-090.8644777
1203,43103,+39.7323754,-082.9357081
1204,20158,+39.1396474,-077.6588587
1205,37097,+35.7799411,-087.8234168
1206,43105,+39.8667601,-082.6123694
1207,49461,+43.3762487,-086.3192675
1208,20164,+39.0132988,-077.3950669
1209,37098,+35.8723640,-087.3193614
1210,43106,+39.6423166,-083.4211783
1211,59701,+46.0313373,-112.4782673
1212,59703,+46.0457084,-112.5374572
1213,43107,+39.6928249,-082.4145292
1214,43109,+39.9181640,-082.8305458
1215,20165,+39.0575376,-077.3920090
1216,59710,+45.0652714,-112.0679624
1217,49464,+42.8447965,-085.9847994
1218,37101,+36.0602162,-087.6290736
1219,20166,+38.9861371,-077.4556944
1220,43110,+39.8266821,-082.8000739
1221,96022,+40.3363078,-122.4479773
1222,96023,+41.9288942,-121.9068087
1223,96024,+40.5466305,-122.8808912
1224,96025,+41.2099417,-122.3079349
1225,96027,+41.3994828,-123.0688554
1226,96028,+41.0064167,-121.4807407
1227,96029,+39.9402598,-122.4891999
1228,96031,+41.1860660,-123.1817957
1229,96032,+41.6095157,-122.9635251
1230,96033,+40.7816325,-122.5841485
1231,96034,+41.4282844,-122.6094409
1232,96035,+40.0456369,-122.1848587
1233,96037,+41.5446753,-122.9346650
1234,96038,+41.6071001,-122.5457146
1235,96039,+41.6879054,-123.4832686
1236,96040,+40.7935349,-121.4386071
1237,96041,+40.5257235,-123.1939168
1238,96044,+41.9589036,-122.5259211
1239,96046,+40.5887723,-123.4342011
1240,96047,+40.4697675,-122.6609755
1241,96048,+40.8290137,-123.0228589
1242,96049,+41.7718598,-123.3273746
1243,96050,+41.8988798,-122.8885521
1244,96051,+40.9332003,-122.3827876
1245,96052,+40.7383913,-122.8210855
